Language,Threads,Optimisation,Bit Width,Time,Run,Unroll
C, 32, -O1, float, 17.1509, 37, False
C, 32, -O1, float, 7.50894, 38, False
C, 32, -O1, float, 2.31298, 39, False
C, 32, -O1, float, 10.2299, 40, False
C, 32, -O1, float, 6.53495, 41, False
C, 32, -O1, float, 6.55195, 42, False
C, 32, -O1, float, 5.45596, 43, False
C, 32, -O1, float, 17.3669, 44, False
C, 32, -O1, float, 14.6899, 45, False
C, 32, -O1, float, 10.9499, 46, False
C, 32, -O1, float, 4.48396, 47, False
C, 32, -O1, float, 17.8499, 48, False
C, 32, -O1, float, 7.28694, 49, False
C, 32, -O1, float, 7.36594, 50, False
C, 32, -O1, float, 6.22695, 51, False
C, 32, -O1, float, 9.05693, 52, False
C, 32, -O1, float, 10.3709, 53, False
C, 32, -O1, float, 6.56195, 54, False
C, 32, -O1, float, 6.71795, 55, False
C, 32, -O1, float, 10.4599, 56, False
C, 32, -O1, float, 9.91592, 57, False
C, 32, -O1, float, 6.81795, 58, False
C, 32, -O1, float, 17.1899, 59, False
C, 32, -O1, float, 2.82198, 60, False
C, 32, -O1, float, 5.08796, 61, False
C, 32, -O1, float, 3.62297, 62, False
C, 32, -O1, float, 6.21895, 63, False
C, 32, -O1, float, 19.1528, 64, False
C, 32, -O1, float, 19.0529, 65, False
C, 32, -O1, float, 14.6109, 66, False
C, 32, -O1, float, 6.40995, 67, False
C, 32, -O1, float, 5.19796, 68, False
C, 32, -O1, float, 10.7449, 69, False
C, 32, -O1, float, 7.76494, 70, False
C, 32, -O1, float, 12.4409, 71, False
C, 32, -O1, float, 4.26697, 72, False
C, 32, -O1, float, 17.8379, 73, False
C, 32, -O1, float, 4.70696, 74, False
C, 32, -O1, float, 17.7209, 75, False
C, 32, -O1, float, 7.22594, 76, False
C, 32, -O1, float, 7.05095, 77, False
C, 32, -O1, float, 8.92293, 78, False
C, 32, -O1, float, 7.17094, 79, False
C, 32, -O1, float, 7.57794, 80, False
C, 32, -O1, float, 3.29697, 81, False
C, 32, -O1, float, 18.2239, 82, False
C, 32, -O1, float, 5.49996, 83, False
C, 32, -O1, float, 17.8659, 84, False
C, 32, -O1, float, 10.2129, 85, False
C, 32, -O1, float, 3.59897, 86, False
C, 32, -O1, float, 11.3009, 87, False
C, 32, -O1, float, 7.80294, 88, False
C, 32, -O1, float, 7.01094, 89, False
C, 32, -O1, float, 7.64794, 90, False
C, 32, -O1, float, 17.9269, 91, False
C, 32, -O1, float, 6.25195, 92, False
C, 32, -O1, float, 17.7919, 93, False
C, 32, -O1, float, 6.39995, 94, False
C, 32, -O1, float, 8.70093, 95, False
C, 32, -O1, float, 5.27096, 96, False
C, 32, -O1, float, 5.86995, 97, False
C, 32, -O1, float, 20.2188, 98, False
C, 32, -O1, float, 7.61694, 99, False
C, 32, -O1, float, 6.08595, 100, False
C, 32, -O1, float, 5.15596, 101, False
C, 1, -O1, float, 7.11295, 1, False
C, 1, -O1, float, 7.28994, 2, False
C, 1, -O1, float, 6.72295, 3, False
C, 1, -O1, float, 6.57795, 4, False
C, 1, -O1, float, 6.41495, 5, False
C, 1, -O1, float, 6.74495, 6, False
C, 1, -O1, float, 6.87695, 7, False
C, 1, -O1, float, 7.17595, 8, False
C, 1, -O1, float, 8.67993, 9, False
C, 1, -O1, float, 6.78595, 10, False
C, 1, -O1, float, 6.97595, 11, False
C, 1, -O1, float, 6.79995, 12, False
C, 1, -O1, float, 6.72395, 13, False
C, 1, -O1, float, 8.01894, 14, False
C, 1, -O1, float, 7.84294, 15, False
C, 1, -O1, float, 6.81595, 16, False
C, 1, -O1, float, 6.82595, 17, False
C, 1, -O1, float, 6.66195, 18, False
C, 1, -O1, float, 6.87095, 19, False
C, 1, -O1, float, 6.54195, 20, False
C, 1, -O1, float, 7.29394, 21, False
C, 1, -O1, float, 6.66095, 22, False
C, 1, -O1, float, 7.46994, 23, False
C, 1, -O1, float, 6.78395, 24, False
C, 1, -O1, float, 7.12695, 25, False
C, 1, -O1, float, 6.71695, 26, False
C, 1, -O1, float, 6.63395, 27, False
C, 1, -O1, float, 6.54095, 28, False
C, 1, -O1, float, 6.69595, 29, False
C, 1, -O1, float, 6.61895, 30, False
C, 1, -O1, float, 6.45195, 31, False
C, 1, -O1, float, 6.92795, 32, False
C, 1, -O1, float, 6.95395, 33, False
C, 1, -O1, float, 6.66995, 34, False
C, 1, -O1, float, 6.50195, 35, False
C, 1, -O1, float, 6.44395, 36, False
C, 1, -O1, float, 6.48395, 37, False
C, 1, -O1, float, 6.68195, 38, False
C, 1, -O1, float, 6.78895, 39, False
C, 1, -O1, float, 6.88195, 40, False
C, 1, -O1, float, 6.66095, 41, False
C, 1, -O1, float, 6.59895, 42, False
C, 1, -O1, float, 6.77895, 43, False
C, 1, -O1, float, 6.53295, 44, False
C, 1, -O1, float, 6.90695, 45, False
C, 1, -O1, float, 6.73595, 46, False
C, 1, -O1, float, 6.74395, 47, False
C, 1, -O1, float, 7.35594, 48, False
C, 1, -O1, float, 6.51795, 49, False
C, 1, -O1, float, 6.75895, 50, False
C, 1, -O1, float, 7.03695, 51, False
C, 1, -O1, float, 6.64695, 52, False
C, 1, -O1, float, 7.85394, 53, False
C, 1, -O1, float, 7.07895, 54, False
C, 1, -O1, float, 6.55695, 55, False
C, 1, -O1, float, 6.47695, 56, False
C, 1, -O1, float, 6.64395, 57, False
C, 1, -O1, float, 7.09495, 58, False
C, 1, -O1, float, 7.00895, 59, False
C, 1, -O1, float, 6.71995, 60, False
C, 1, -O1, float, 6.74195, 61, False
C, 1, -O1, float, 6.82495, 62, False
C, 1, -O1, float, 6.71395, 63, False
C, 1, -O1, float, 6.54395, 64, False
C, 1, -O1, float, 6.51095, 65, False
C, 1, -O1, float, 7.97994, 66, False
C, 1, -O1, float, 6.77995, 67, False
C, 1, -O1, float, 7.19695, 68, False
C, 1, -O1, float, 7.16195, 69, False
C, 1, -O1, float, 6.79095, 70, False
C, 1, -O1, float, 6.63095, 71, False
C, 1, -O1, float, 8.10394, 72, False
C, 1, -O1, float, 7.54994, 73, False
C, 1, -O1, float, 6.73195, 74, False
C, 1, -O1, float, 6.59295, 75, False
C, 1, -O1, float, 6.61495, 76, False
C, 1, -O1, float, 6.74295, 77, False
C, 1, -O1, float, 6.70995, 78, False
C, 1, -O1, float, 6.76195, 79, False
C, 1, -O1, float, 6.64195, 80, False
C, 1, -O1, float, 6.56295, 81, False
C, 1, -O1, float, 6.96695, 82, False
C, 1, -O1, float, 6.72395, 83, False
C, 1, -O1, float, 6.64995, 84, False
C, 1, -O1, float, 6.74295, 85, False
C, 1, -O1, float, 6.79095, 86, False
C, 1, -O1, float, 6.51895, 87, False
C, 1, -O1, float, 7.00895, 88, False
C, 1, -O1, float, 6.62095, 89, False
C, 1, -O1, float, 6.59095, 90, False
C, 1, -O1, float, 7.86894, 91, False
C, 1, -O1, float, 7.29795, 92, False
C, 1, -O1, float, 6.68095, 93, False
C, 1, -O1, float, 6.60895, 94, False
C, 1, -O1, float, 6.74595, 95, False
C, 1, -O1, float, 6.55495, 96, False
C, 1, -O1, float, 7.21694, 97, False
C, 1, -O1, float, 6.74495, 98, False
C, 1, -O1, float, 6.69995, 99, False
C, 1, -O1, float, 8.09594, 100, False
C, 1, -O1, float, 6.84695, 101, False
C, 0, -O2, float, 5.972955, 1, False
C, 0, -O2, float, 5.644958, 2, False
C, 0, -O2, float, 5.511959, 3, False
C, 0, -O2, float, 7.497944, 4, False
C, 0, -O2, float, 5.581958, 5, False
C, 0, -O2, float, 5.546958, 6, False
C, 0, -O2, float, 5.620958, 7, False
C, 0, -O2, float, 5.458959, 8, False
C, 0, -O2, float, 5.462959, 9, False
C, 0, -O2, float, 5.675958, 10, False
C, 0, -O2, float, 5.608958, 11, False
C, 0, -O2, float, 5.640958, 12, False
C, 0, -O2, float, 5.469959, 13, False
C, 0, -O2, float, 5.638958, 14, False
C, 0, -O2, float, 5.503959, 15, False
C, 0, -O2, float, 5.437959, 16, False
C, 0, -O2, float, 5.555958, 17, False
C, 0, -O2, float, 6.061954, 18, False
C, 0, -O2, float, 5.529959, 19, False
C, 0, -O2, float, 5.635958, 20, False
C, 0, -O2, float, 5.375960, 21, False
C, 0, -O2, float, 5.421959, 22, False
C, 0, -O2, float, 7.153947, 23, False
C, 0, -O2, float, 5.592958, 24, False
C, 0, -O2, float, 5.536959, 25, False
C, 0, -O2, float, 5.661958, 26, False
C, 0, -O2, float, 5.632958, 27, False
C, 0, -O2, float, 5.906956, 28, False
C, 0, -O2, float, 5.668958, 29, False
C, 0, -O2, float, 5.445959, 30, False
C, 0, -O2, float, 5.635957, 31, False
C, 0, -O2, float, 5.692957, 32, False
C, 0, -O2, float, 6.896948, 33, False
C, 0, -O2, float, 5.600958, 34, False
C, 0, -O2, float, 5.693958, 35, False
C, 0, -O2, float, 5.657958, 36, False
C, 0, -O2, float, 5.615958, 37, False
C, 0, -O2, float, 6.325953, 38, False
C, 0, -O2, float, 5.620958, 39, False
C, 0, -O2, float, 5.562958, 40, False
C, 0, -O2, float, 5.748958, 41, False
C, 0, -O2, float, 6.316953, 42, False
C, 0, -O2, float, 5.369960, 43, False
C, 0, -O2, float, 5.705957, 44, False
C, 0, -O2, float, 5.639958, 45, False
C, 0, -O2, float, 5.553959, 46, False
C, 0, -O2, float, 5.409959, 47, False
C, 0, -O2, float, 5.436960, 48, False
C, 0, -O2, float, 5.713958, 49, False
C, 0, -O2, float, 5.509959, 50, False
C, 0, -O2, float, 5.863957, 51, False
C, 0, -O2, float, 5.514959, 52, False
C, 0, -O2, float, 5.448959, 53, False
C, 0, -O2, float, 5.443960, 54, False
C, 0, -O2, float, 5.650958, 55, False
C, 0, -O2, float, 5.721957, 56, False
C, 0, -O2, float, 5.684958, 57, False
C, 0, -O2, float, 5.580959, 58, False
C, 0, -O2, float, 5.493959, 59, False
C, 0, -O2, float, 5.687958, 60, False
C, 0, -O2, float, 5.658958, 61, False
C, 0, -O2, float, 5.431959, 62, False
C, 0, -O2, float, 5.644958, 63, False
C, 0, -O2, float, 5.464959, 64, False
C, 0, -O2, float, 5.466960, 65, False
C, 0, -O2, float, 5.506959, 66, False
C, 0, -O2, float, 5.669957, 67, False
C, 0, -O2, float, 5.428960, 68, False
C, 0, -O2, float, 5.537959, 69, False
C, 0, -O2, float, 5.641958, 70, False
C, 0, -O2, float, 5.721958, 71, False
C, 0, -O2, float, 5.634958, 72, False
C, 0, -O2, float, 5.652958, 73, False
C, 0, -O2, float, 5.510959, 74, False
C, 0, -O2, float, 5.637958, 75, False
C, 0, -O2, float, 5.406960, 76, False
C, 0, -O2, float, 5.614958, 77, False
C, 0, -O2, float, 5.630958, 78, False
C, 0, -O2, float, 5.752957, 79, False
C, 0, -O2, float, 5.484959, 80, False
C, 0, -O2, float, 5.468960, 81, False
C, 0, -O2, float, 5.441959, 82, False
C, 0, -O2, float, 5.683958, 83, False
C, 0, -O2, float, 7.109947, 84, False
C, 0, -O2, float, 5.424960, 85, False
C, 0, -O2, float, 5.634958, 86, False
C, 0, -O2, float, 5.633958, 87, False
C, 0, -O2, float, 5.871956, 88, False
C, 0, -O2, float, 5.776957, 89, False
C, 0, -O2, float, 5.594959, 90, False
C, 0, -O2, float, 5.550959, 91, False
C, 0, -O2, float, 5.586959, 92, False
C, 0, -O2, float, 7.145947, 93, False
C, 0, -O2, float, 5.687958, 94, False
C, 0, -O2, float, 5.381960, 95, False
C, 0, -O2, float, 5.705957, 96, False
C, 0, -O2, float, 5.979956, 97, False
C, 0, -O2, float, 5.520959, 98, False
C, 0, -O2, float, 5.556959, 99, False
C, 0, -O2, float, 5.566958, 100, False
C, 0, -O2, float, 5.704957, 101, False
C, 2, -O2, float, 7.16595, 1, False
C, 2, -O2, float, 7.06295, 2, False
C, 2, -O2, float, 6.72295, 3, False
C, 2, -O2, float, 6.91095, 4, False
C, 2, -O2, float, 7.67394, 5, False
C, 2, -O2, float, 6.82695, 6, False
C, 2, -O2, float, 6.92495, 7, False
C, 2, -O2, float, 6.95895, 8, False
C, 2, -O2, float, 7.02595, 9, False
C, 2, -O2, float, 7.15995, 10, False
C, 2, -O2, float, 6.78095, 11, False
C, 2, -O2, float, 6.83395, 12, False
C, 2, -O2, float, 6.59495, 13, False
C, 2, -O2, float, 17.6309, 14, False
C, 2, -O2, float, 6.72895, 15, False
C, 2, -O2, float, 7.04795, 16, False
C, 2, -O2, float, 6.60795, 17, False
C, 2, -O2, float, 6.74895, 18, False
C, 2, -O2, float, 6.88295, 19, False
C, 2, -O2, float, 6.72695, 20, False
C, 2, -O2, float, 8.22794, 21, False
C, 2, -O2, float, 6.95295, 22, False
C, 2, -O2, float, 6.86395, 23, False
C, 2, -O2, float, 6.70895, 24, False
C, 2, -O2, float, 7.01895, 25, False
C, 2, -O2, float, 7.10395, 26, False
C, 2, -O2, float, 7.15595, 27, False
C, 2, -O2, float, 7.51294, 28, False
C, 2, -O2, float, 7.04195, 29, False
C, 2, -O2, float, 7.18195, 30, False
C, 2, -O2, float, 6.65095, 31, False
C, 2, -O2, float, 6.98295, 32, False
C, 2, -O2, float, 9.13793, 33, False
C, 2, -O2, float, 7.11995, 34, False
C, 2, -O2, float, 7.29695, 35, False
C, 2, -O2, float, 7.92894, 36, False
C, 2, -O2, float, 7.97994, 37, False
C, 2, -O2, float, 6.80995, 38, False
C, 2, -O2, float, 6.89295, 39, False
C, 2, -O2, float, 7.03095, 40, False
C, 2, -O2, float, 7.52295, 41, False
C, 2, -O2, float, 6.78295, 42, False
C, 2, -O2, float, 7.26395, 43, False
C, 2, -O2, float, 6.98295, 44, False
C, 2, -O2, float, 6.77895, 45, False
C, 2, -O2, float, 7.29795, 46, False
C, 2, -O2, float, 7.16595, 47, False
C, 2, -O2, float, 7.09695, 48, False
C, 2, -O2, float, 7.11095, 49, False
C, 2, -O2, float, 6.77795, 50, False
C, 2, -O2, float, 6.84395, 51, False
C, 2, -O2, float, 6.99295, 52, False
C, 2, -O2, float, 7.06295, 53, False
C, 2, -O2, float, 7.04795, 54, False
C, 2, -O2, float, 6.95195, 55, False
C, 2, -O2, float, 6.81595, 56, False
C, 2, -O2, float, 7.83294, 57, False
C, 2, -O2, float, 6.92595, 58, False
C, 2, -O2, float, 7.02995, 59, False
C, 2, -O2, float, 6.97595, 60, False
C, 2, -O2, float, 7.03195, 61, False
C, 2, -O2, float, 6.74895, 62, False
C, 2, -O2, float, 6.86395, 63, False
C, 2, -O2, float, 6.77195, 64, False
C, 2, -O2, float, 6.81295, 65, False
C, 2, -O2, float, 7.12295, 66, False
C, 2, -O2, float, 7.01195, 67, False
C, 2, -O2, float, 6.92695, 68, False
C, 2, -O2, float, 7.18395, 69, False
C, 2, -O2, float, 6.96595, 70, False
C, 2, -O2, float, 6.97695, 71, False
C, 2, -O2, float, 6.79195, 72, False
C, 2, -O2, float, 7.13595, 73, False
C, 2, -O2, float, 6.86695, 74, False
C, 2, -O2, float, 7.01195, 75, False
C, 2, -O2, float, 8.09794, 76, False
C, 2, -O2, float, 7.11195, 77, False
C, 2, -O2, float, 6.61495, 78, False
C, 2, -O2, float, 6.67995, 79, False
C, 2, -O2, float, 7.07295, 80, False
C, 2, -O2, float, 8.25094, 81, False
C, 2, -O2, float, 6.64095, 82, False
C, 2, -O2, float, 6.74695, 83, False
C, 2, -O2, float, 7.20595, 84, False
C, 2, -O2, float, 7.16595, 85, False
C, 2, -O2, float, 7.21995, 86, False
C, 2, -O2, float, 7.10895, 87, False
C, 2, -O2, float, 6.73595, 88, False
C, 2, -O2, float, 6.73795, 89, False
C, 2, -O2, float, 6.87095, 90, False
C, 2, -O2, float, 7.80894, 91, False
C, 2, -O2, float, 7.24595, 92, False
C, 2, -O2, float, 6.64495, 93, False
C, 2, -O2, float, 7.01995, 94, False
C, 2, -O2, float, 7.14095, 95, False
C, 2, -O2, float, 7.78094, 96, False
C, 2, -O2, float, 6.73595, 97, False
C, 2, -O2, float, 6.83895, 98, False
C, 2, -O2, float, 6.77895, 99, False
C, 2, -O2, float, 7.42894, 100, False
C, 2, -O2, float, 6.87195, 101, False
C, 4, -O2, float, 10.5019, 1, False
C, 4, -O2, float, 9.84193, 2, False
C, 4, -O2, float, 9.87993, 3, False
C, 4, -O2, float, 9.81393, 4, False
C, 4, -O2, float, 9.80593, 5, False
C, 4, -O2, float, 10.6809, 6, False
C, 4, -O2, float, 9.68793, 7, False
C, 4, -O2, float, 9.74593, 8, False
C, 4, -O2, float, 9.74893, 9, False
C, 4, -O2, float, 9.83693, 10, False
C, 4, -O2, float, 10.1669, 11, False
C, 4, -O2, float, 10.9299, 12, False
C, 4, -O2, float, 9.85893, 13, False
C, 4, -O2, float, 9.76293, 14, False
C, 4, -O2, float, 9.88593, 15, False
C, 4, -O2, float, 10.3019, 16, False
C, 4, -O2, float, 9.78993, 17, False
C, 4, -O2, float, 9.84593, 18, False
C, 4, -O2, float, 9.68093, 19, False
C, 4, -O2, float, 9.69793, 20, False
C, 4, -O2, float, 9.88593, 21, False
C, 4, -O2, float, 10.2289, 22, False
C, 4, -O2, float, 9.88893, 23, False
C, 4, -O2, float, 9.86993, 24, False
C, 4, -O2, float, 9.86893, 25, False
C, 4, -O2, float, 9.93293, 26, False
C, 4, -O2, float, 9.89493, 27, False
C, 4, -O2, float, 10.5509, 28, False
C, 4, -O2, float, 10.7129, 29, False
C, 4, -O2, float, 10.0569, 30, False
C, 4, -O2, float, 9.98493, 31, False
C, 4, -O2, float, 9.89893, 32, False
C, 4, -O2, float, 9.87893, 33, False
C, 4, -O2, float, 10.0079, 34, False
C, 4, -O2, float, 11.1239, 35, False
C, 4, -O2, float, 9.97493, 36, False
C, 4, -O2, float, 9.95393, 37, False
C, 4, -O2, float, 9.82293, 38, False
C, 4, -O2, float, 9.78893, 39, False
C, 4, -O2, float, 9.90793, 40, False
C, 4, -O2, float, 9.84593, 41, False
C, 4, -O2, float, 9.77193, 42, False
C, 4, -O2, float, 9.72793, 43, False
C, 4, -O2, float, 9.74393, 44, False
C, 4, -O2, float, 9.74593, 45, False
C, 4, -O2, float, 10.0969, 46, False
C, 4, -O2, float, 9.97793, 47, False
C, 4, -O2, float, 11.8259, 48, False
C, 4, -O2, float, 9.74693, 49, False
C, 4, -O2, float, 9.90993, 50, False
C, 4, -O2, float, 9.94293, 51, False
C, 4, -O2, float, 10.0889, 52, False
C, 4, -O2, float, 9.81593, 53, False
C, 4, -O2, float, 9.79793, 54, False
C, 4, -O2, float, 12.1399, 55, False
C, 4, -O2, float, 9.81493, 56, False
C, 4, -O2, float, 9.85293, 57, False
C, 4, -O2, float, 10.4999, 58, False
C, 4, -O2, float, 12.5449, 59, False
C, 4, -O2, float, 9.79093, 60, False
C, 4, -O2, float, 9.83393, 61, False
C, 4, -O2, float, 10.3359, 62, False
C, 4, -O2, float, 9.72293, 63, False
C, 4, -O2, float, 10.9569, 64, False
C, 4, -O2, float, 9.80993, 65, False
C, 4, -O2, float, 10.1159, 66, False
C, 4, -O2, float, 9.77693, 67, False
C, 4, -O2, float, 9.81093, 68, False
C, 4, -O2, float, 9.85393, 69, False
C, 4, -O2, float, 11.7299, 70, False
C, 4, -O2, float, 9.97893, 71, False
C, 4, -O2, float, 9.76093, 72, False
C, 4, -O2, float, 9.83493, 73, False
C, 4, -O2, float, 9.88893, 74, False
C, 4, -O2, float, 10.4169, 75, False
C, 4, -O2, float, 11.6259, 76, False
C, 4, -O2, float, 9.70493, 77, False
C, 4, -O2, float, 9.76793, 78, False
C, 4, -O2, float, 9.83393, 79, False
C, 4, -O2, float, 10.0429, 80, False
C, 4, -O2, float, 9.95493, 81, False
C, 4, -O2, float, 9.90493, 82, False
C, 4, -O2, float, 10.2399, 83, False
C, 4, -O2, float, 11.3909, 84, False
C, 4, -O2, float, 12.6449, 85, False
C, 4, -O2, float, 9.99793, 86, False
C, 4, -O2, float, 10.0189, 87, False
C, 4, -O2, float, 12.1999, 88, False
C, 4, -O2, float, 9.92793, 89, False
C, 4, -O2, float, 9.90293, 90, False
C, 4, -O2, float, 9.86393, 91, False
C, 4, -O2, float, 9.81293, 92, False
C, 4, -O2, float, 9.78893, 93, False
C, 4, -O2, float, 11.5949, 94, False
C, 4, -O2, float, 9.83393, 95, False
C, 4, -O2, float, 9.85793, 96, False
C, 4, -O2, float, 9.79693, 97, False
C, 4, -O2, float, 9.83793, 98, False
C, 4, -O2, float, 9.79393, 99, False
C, 4, -O2, float, 11.8889, 100, False
C, 4, -O2, float, 10.5789, 101, False
C, 8, -O2, float, 7.67995, 1, False
C, 8, -O2, float, 8.86294, 2, False
C, 8, -O2, float, 14.6309, 3, False
C, 8, -O2, float, 8.89494, 4, False
C, 8, -O2, float, 8.84894, 5, False
C, 8, -O2, float, 9.75993, 6, False
C, 8, -O2, float, 10.5299, 7, False
C, 8, -O2, float, 10.2059, 8, False
C, 8, -O2, float, 8.85294, 9, False
C, 8, -O2, float, 9.29494, 10, False
C, 8, -O2, float, 8.74394, 11, False
C, 8, -O2, float, 8.96094, 12, False
C, 8, -O2, float, 9.78593, 13, False
C, 8, -O2, float, 8.70894, 14, False
C, 8, -O2, float, 8.78794, 15, False
C, 8, -O2, float, 5.47296, 16, False
C, 8, -O2, float, 9.49393, 17, False
C, 8, -O2, float, 9.19994, 18, False
C, 8, -O2, float, 8.90594, 19, False
C, 8, -O2, float, 7.22795, 20, False
C, 8, -O2, float, 10.7959, 21, False
C, 8, -O2, float, 9.17394, 22, False
C, 8, -O2, float, 8.81494, 23, False
C, 8, -O2, float, 9.45293, 24, False
C, 8, -O2, float, 10.3009, 25, False
C, 8, -O2, float, 9.12794, 26, False
C, 8, -O2, float, 9.05094, 27, False
C, 8, -O2, float, 9.31693, 28, False
C, 8, -O2, float, 8.97394, 29, False
C, 8, -O2, float, 8.90194, 30, False
C, 8, -O2, float, 10.2869, 31, False
C, 8, -O2, float, 8.93694, 32, False
C, 8, -O2, float, 8.87894, 33, False
C, 8, -O2, float, 9.28894, 34, False
C, 8, -O2, float, 9.34993, 35, False
C, 8, -O2, float, 9.12894, 36, False
C, 8, -O2, float, 10.6369, 37, False
C, 8, -O2, float, 8.95194, 38, False
C, 8, -O2, float, 9.19994, 39, False
C, 8, -O2, float, 8.99094, 40, False
C, 8, -O2, float, 9.18293, 41, False
C, 8, -O2, float, 9.22594, 42, False
C, 8, -O2, float, 5.37696, 43, False
C, 8, -O2, float, 8.91594, 44, False
C, 8, -O2, float, 8.82494, 45, False
C, 8, -O2, float, 9.01394, 46, False
C, 8, -O2, float, 9.40393, 47, False
C, 8, -O2, float, 9.59693, 48, False
C, 8, -O2, float, 8.97494, 49, False
C, 8, -O2, float, 8.88894, 50, False
C, 8, -O2, float, 8.74594, 51, False
C, 8, -O2, float, 9.21194, 52, False
C, 8, -O2, float, 9.02894, 53, False
C, 8, -O2, float, 9.58893, 54, False
C, 8, -O2, float, 8.80094, 55, False
C, 8, -O2, float, 8.81394, 56, False
C, 8, -O2, float, 8.83094, 57, False
C, 8, -O2, float, 8.80794, 58, False
C, 8, -O2, float, 9.32393, 59, False
C, 8, -O2, float, 9.37193, 60, False
C, 8, -O2, float, 9.03594, 61, False
C, 8, -O2, float, 8.83394, 62, False
C, 8, -O2, float, 8.89894, 63, False
C, 8, -O2, float, 8.83294, 64, False
C, 8, -O2, float, 9.97293, 65, False
C, 8, -O2, float, 9.67493, 66, False
C, 8, -O2, float, 8.90694, 67, False
C, 8, -O2, float, 9.16893, 68, False
C, 8, -O2, float, 8.94094, 69, False
C, 8, -O2, float, 8.90594, 70, False
C, 8, -O2, float, 10.3159, 71, False
C, 8, -O2, float, 9.06194, 72, False
C, 8, -O2, float, 8.91394, 73, False
C, 8, -O2, float, 8.90094, 74, False
C, 8, -O2, float, 8.69394, 75, False
C, 8, -O2, float, 5.24496, 76, False
C, 8, -O2, float, 9.97193, 77, False
C, 8, -O2, float, 9.01194, 78, False
C, 8, -O2, float, 8.83994, 79, False
C, 8, -O2, float, 8.83294, 80, False
